,title,tags,movieId,imdbId,tmdbId
5977,Megamind (2010),"['superheroes', 'superhero', 'animation', 'super', 'hero', 'computer', 'animation', 'animated', 'anti-hero', 'super-hero', 'good', 'versus', 'evil', 'cartoon']",81564,1001526,38055.0
5978,Megiddo: The Omega Code 2 (2001),"['god', 'christian', 'biblical', 'jesus', 'christianity', 'special', 'effects', 'so', 'bad', ""it's"", 'funny', 'predictable', 'franchise', 'secret', 'service']",4781,263728,30379.0
5979,Melinda and Melinda (2004),"['writers', 'storytelling', 'dramatic', 'drama', 'amazing', 'photography', 'original', 'relationships', 'reflective', 'dialogue', 'comedy']",32291,378947,9688.0
5980,Melody Time (1948),"['cartoon', 'animation', 'disney', 'disney', 'animated', 'feature', 'musical', 'fairy', 'tale', 'too', 'short', 'animated', 'cute', 'music']",3776,40580,13757.0
5981,Melvin Goes to Dinner (2003),"['relationships', 'independent', 'film', 'loneliness', 'drinking', 'psychiatry', 'intellectual', 'original', 'good', 'soundtrack', 'talky', 'intimate']",7199,323633,34681.0
5982,Melvin and Howard (1980),"['oscar', '(best', 'supporting', 'actress)', 'nudity', '(topless', '-', 'notable)', 'wistful', 'dreams', 'oscar', 'criterion', 'nudity', '(rear)', 'loneliness', 'greed', 'talky']",2988,81150,38772.0
5983,Memento (2000),"['suprisingly', 'clever', 'short-term', 'memory', 'loss', 'storytelling', 'cerebral', 'memory', 'imdb', 'top', '250', 'complicated', 'complex', 'twists', '&', 'turns', 'plot', 'twist']",4226,209144,77.0
5984,Memoirs of a Geisha (2005),"['adapted', 'from:book', 'based', 'on', 'book', 'based', 'on', 'a', 'book', 'oscar', '(best', 'cinematography)', 'visually', 'stunning', 'cinematography', 'japan', 'beautifully', 'filmed', 'love', 'story', 'japanese']",41571,397535,1904.0
5985,Memoirs of an Invisible Man (1992),"['chase', 'special', 'effects', 'san', 'francisco', 'comedy', 'fun', 'movie', 'original', 'sci-fi', 'sci', 'fi', 'good', 'suspense']",6734,104850,2687.0
5986,Memories (Memorîzu) (1995),"['anime', 'japan', 'animation', 'masterpiece', 'storytelling', 'original', 'futuristic', 'animated', 'imagination', 'surreal']",32554,113799,42994.0
5987,Memories of Murder (Salinui chueok) (2003),"['police', 'investigation', 'serial', 'killer', 'detective', 'police', 'investigation', 'crime', 'murder', 'mystery', 'imdb', 'top', '250', 'brutality', 'murder']",31364,353969,11423.0
5988,"Memory of a Killer, The (Zaak Alzheimer, De) (2003)","['police', 'investigation', 'crime', 'police', 'police', 'corruption', 'undercover', 'cop', 'corruption', 'thriller', 'mentor', 'criterion', 'serial', 'killer']",27828,374345,24860.0
5989,Memphis Belle (1990),"['wwii', 'world', 'war', 'ii', 'wartime', 'best', 'war', 'films', 'true', 'story', 'historical', 'aviation', 'war', 'dramatic', 'germany']",8493,100133,12651.0
5990,"Memphis Belle: A Story of a Flying Fortress, The (1944)","['wartime', 'world', 'war', 'ii', 'germany', 'war', 'courage', 'sacrifice', 'war', 'movie', 'wwii', 'original', 'ethnic', 'conflict']",25893,36152,41355.0
5991,Men Don't Leave (1990),"['bittersweet', 'family', 'drama', 'drama', 'depression', 'death', 'quirky', 'original', 'dysfunctional', 'family', 'feel-good', 'tear', 'jerker']",2250,100134,91217.0
5992,"Men Who Stare at Goats, The (2009)","['coen', 'bros', 'absurd', 'based', 'on', 'a', 'book', 'military', 'comedy', 'original', 'satire', 'iraq', 'adapted', 'from:book', 'humorous']",71156,1234548,10313.0
5993,Men at Work (1990),"['comedy', 'stupid', 'as', 'hell', 'hit', 'men', 'funny', 'silly', 'fun', 'goofy', 'very', 'funny', 'hilarious', 'silly', 'fun', 'movie']",5438,100135,10169.0
5994,Men in Black (a.k.a. MIB) (1997),"['alien', 'aliens', 'sci-fi', 'scifi', 'alien', 'invasion', 'comedy', 'big', 'budget', 'special', 'effects', 'science', 'fiction', 'sci', 'fi']",1580,119654,607.0
5995,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),"['alien', 'aliens', 'sequels', 'sequel', 'alien', 'invasion', 'sci-fi', 'good', 'sequel', 'crappy', 'sequel', 'big', 'budget', 'special', 'effects']",5459,120912,608.0
5996,Men in Black III (M.III.B.) (M.I.B.³) (2012),"['franchise', 'alien', 'aliens', 'alien', 'invasion', 'time', 'travel', 'sci-fi', 'big', 'budget', 'sequel', 'science', 'fiction', 'future']",94777,1409024,41154.0
5997,Men of Honor (2000),"['race', 'issues', 'good', 'courage', 'very', 'good', 'based', 'on', 'true', 'story', 'inspirational', 'military', 'dramatic', 'true', 'story', 'inspiring']",3980,203019,11978.0
5998,Men with Brooms (2002),"['sports', 'canada', 'fun', 'movie', 'feel-good', 'original', 'comedy', 'funny', 'good', 'great', 'silly', 'fun']",5829,263734,34341.0
5999,Men with Guns (1997),"['mentor', 'original', 'crime', 'gone', 'awry', 'good', 'redemption', 'greed', 'unusual', 'plot', 'structure', 'talky', 'violence', 'good', 'soundtrack']",1788,119656,320011.0
6000,Men with Guns (1997),"['mentor', 'original', 'crime', 'gone', 'awry', 'good', 'redemption', 'greed', 'unusual', 'plot', 'structure', 'talky', 'violence', 'good', 'soundtrack']",26982,119657,44641.0
6001,"Men, Women & Children (2014)","['internet', 'teenagers', 'pornography', 'high', 'school', 'infidelity', 'teenager', 'relationships', 'coming', 'of', 'age', 'teen', 'original']",119068,3179568,243684.0
6002,Menace II Society (1993),"['violent', 'violence', 'gangsters', 'gangs', 'brutality', 'visceral', 'gangster', 'bleak', 'good', 'soundtrack', 'drugs']",493,107554,9516.0
6003,Mephisto (1981),"['nazis', 'germany', 'fascism', 'nazi', 'bleak', 'criterion', 'great', 'acting', 'grim', 'oscar', '(best', 'foreign', 'language', 'film)', 'jews']",2075,82736,11911.0
6004,"Merchant of Four Seasons, The (Händler der vier Jahreszeiten) (1972)","['criterion', 'bleak', 'downbeat', 'harsh', 'golden', 'palm', 'intimate', 'melancholic', 'enigmatic', 'obsession', 'reflective']",5488,67227,10309.0
6005,"Merchant of Venice, The (2004)","['shakespeare', 'anti-semitism', 'based', 'on', 'a', 'play', 'jews', 'greed', 'adaptation', 'betrayal', 'dramatic', 'tragedy', 'based', 'on', 'a', 'book']",30850,379889,11162.0
6006,Mercury Rising (1998),"['conspiracy', 'thriller', 'action', 'lone', 'hero', 'chase', 'autism', 'corruption', 'good', 'action', 'assassination', 'hit', 'men']",1833,120749,8838.0
6007,Merlin (1998),"['medieval', 'dark', 'fantasy', 'wizards', 'fantasy', 'magic', 'fairy', 'tale', 'special', 'effects', 'mythology', 'fantasy', 'world', 'dragons']",27036,130414,7096.0
6008,Mermaids (1990),"['mother', 'daughter', 'relationship', 'drama', 'coming-of-age', 'coming', 'of', 'age', 'women', 'small', 'town', 'adolescence', 'original', 'chick', 'flick', 'good', 'soundtrack']",4205,100140,4587.0
6009,Merry Christmas Mr. Lawrence (1983),"['camp', 'world', 'war', 'ii', 'criterion', 'brutality', 'best', 'war', 'films', 'japan', 'wartime', 'culture', 'clash', 'war', 'brutal']",26476,85933,11948.0
6010,Merry Madagascar (2009),"['animation', 'christmas', 'holiday', 'animals', 'too', 'short', 'funny', 'animated', 'fun', 'movie', 'penguins', 'animal', 'movie']",72603,1526300,25472.0
6011,"Merry War, A (1997)","['george', 'orwell', 'based', 'on', 'a', 'book', 'book', 'was', 'better', 'life', 'philosophy', 'literary', 'adaptation', '1930s', 'original', 'adaptation', 'book', 'books']",2191,119453,54795.0
6012,Mesrine: Killer Instinct (L'instinct de mort) (2008),"['crime', 'prison', 'escape', 'gangster', 'gangsters', 'violence', 'robbery', 'violent', 'organized', 'crime', 'intense', 'mafia']",65596,1259014,13635.0
6013,Mesrine: Public Enemy #1 (L'ennemi public n°1) (2008),"['crime', 'prison', 'escape', 'violence', 'robbery', 'gangster', 'original', 'gangsters', 'fast', 'paced', 'biopic', 'drama']",85354,411272,15362.0
6014,Message in a Bottle (1999),"['love', 'story', 'romantic', 'romance', 'based', 'on', 'a', 'book', 'chick', 'flick', 'happy', 'ending', 'love', 'tear', 'jerker', 'beautiful', 'scenery', 'sappy']",2497,139462,10207.0
6015,Message to Love: The Isle of Wight Festival (1996),"['music', 'rock', 'and', 'roll', '1970s', 'musicians', 'documentary', 'melancholic', 'great', 'music', 'life', '&', 'death', 'good', 'soundtrack', 'original']",1420,117028,74239.0
6016,"Messenger, The (2009)","['military', 'great', 'acting', 'dramatic', 'death', 'emotional', 'iraq', 'war', 'relationships', 'drama', 'intense', 'original']",72479,790712,28089.0
6017,"Messenger: The Story of Joan of Arc, The (1999)","['historical', 'france', 'history', 'god', 'religion', 'epic', 'medieval', 'us', 'history', 'insanity', 'original']",3053,151137,10047.0
6018,"Messengers, The (2007)","['supernatural', 'ghosts', 'horror', 'creepy', 'haunted', 'house', 'predictable', 'original', 'pg-13', 'so', 'bad', ""it's"", 'funny', 'bad', 'cgi']",50800,425430,9966.0
6019,Metal: A Headbanger's Journey (2005),"['rock', 'and', 'roll', 'music', 'documentary', 'musicians', 'censorship', 'very', 'interesting', 'obsession', 'original', 'drinking', 'interesting']",46347,478209,20604.0
6020,Metallica: Some Kind of Monster (2004),"['rock', 'and', 'roll', 'musicians', 'free', 'to', 'download', 'documentary', 'original', 'creativity', 'music', 'business', 'music', 'good', 'music', 'very', 'interesting']",27873,387412,11401.0
6021,Metalstorm: The Destruction of Jared-Syn (1983),"['futuristic', 'bad', 'acting', 'sci-fi', 'sci', 'fi', 'so', 'bad', ""it's"", 'funny', 'special', 'effects', 'lame', 'bad', 'plot', 'post', 'apocalyptic', 'post-apocalyptic']",7133,85935,47364.0
6022,Meteor (1979),"['natural', 'disaster', 'special', 'effects', 'space', 'disaster', 'end', 'of', 'the', 'world', 'big', 'budget', 'sci', 'fi', 'science', 'fiction', 'scifi', 'sci-fi']",2526,79550,40160.0
6023,"Meteor Man, The (1993)","['superhero', 'super', 'hero', 'super-hero', 'superheroes', 'silly', 'fun', 'fun', 'movie', 'comics', 'original', 'comedy', 'predictable']",6204,107563,11244.0
6024,Metro (1997),"['good', 'action', 'action', 'san', 'francisco', 'car', 'chase', 'chase', 'revenge', 'action', 'packed', 'cars', 'original', 'runaway']",1432,119664,8860.0
6025,Metroland (1997),"['midlife', 'crisis', 'relationships', 'sexual', 'melancholic', 'adultery', 'original', 'life', 'philosophy', 'sexuality', 'life', 'nudity', '(full', 'frontal', '-', 'notable)']",2577,119665,30950.0
6026,Metropia (2009),"['animation', 'dystopia', 'computer', 'animation', 'original', 'stop', 'motion', 'weird', 'animated', 'stylized', 'visual', 'very', 'interesting']",71484,985058,36800.0
6027,Metropolis (1927),"['android(s)/cyborg(s)', 'distopia', 'futuristic', 'imdb', 'top', '250', 'masterpiece', 'visual', 'science', 'fiction', 'dystopia', 'silent', 'robot']",2010,17136,19.0
6028,Metropolis (2001),"['anime', 'animation', 'visually', 'stunning', 'visually', 'appealing', 'robots', 'visual', 'japan', 'original', 'futuristic', 'robot']",5072,293416,9606.0
6029,Metropolitan (1990),"['dialogue', 'driven', 'talky', 'intellectual', 'cerebral', 'dialogue', 'independent', 'film', 'criterion', 'witty', 'relationships', 'drama']",1966,100142,15389.0
6030,"Mexican, The (2001)","['hit', 'men', 'caper', 'crime', 'twists', '&', 'turns', 'original', 'gangsters', 'las', 'vegas', 'organized', 'crime', 'comedy', 'dialogue']",4161,236493,6073.0
6031,Miami Blues (1990),"['crime', 'dark', 'humor', 'violence', 'original', 'good', 'soundtrack', 'violent', 'character', 'study', 'crime', 'gone', 'awry', 'quirky', 'gunfight']",5968,100143,14931.0
6032,Miami Rhapsody (1995),"['infidelity', 'relationships', 'marriage', 'original', 'pornography', 'life', 'philosophy', 'sexy', 'great', 'dialogue', 'great', 'ending']",278,113808,17402.0
6033,Miami Vice (2006),"['based', 'on', 'a', 'tv', 'show', 'undercover', 'cop', 'realistic', 'action', 'stylish', 'original', 'dialogue', 'action', 'good', 'soundtrack', 'action', 'packed', 'cool']",47044,430357,82.0
6034,Michael (1996),"['feel-good', 'fun', 'movie', 'romantic', 'comedy', 'destiny', 'good', 'original', 'love', 'story', 'romantic', 'romance', 'sweet']",1409,117038,2928.0
6035,Michael Clayton (2007),"['oscar', '(best', 'directing)', 'lawyers', 'great', 'acting', 'greed', 'drama', 'complex', 'lawyer', 'twists', '&', 'turns', 'corruption', 'oscar']",55276,465538,4566.0
6036,Michael Collins (1996),"['irish', 'irish', 'accent', 'ireland', 'historical', 'history', 'civil', 'war', 'us', 'history', 'oscar', '(best', 'cinematography)', 'biopic', 'biography']",991,117039,1770.0
6037,Michael Jackson's This Is It (2009),"['music', 'documentary', 'dance', 'musical', 'musicians', 'creativity', 'dancing', 'death', 'original', 'destiny']",72131,1477715,13576.0
6038,Michael Jordan to the Max (2000),"['sports', 'great', 'mentor', 'great', 'movie', 'basketball', 'original', 'life', 'philosophy', 'finnish', 'action', 'great', 'ending']",4453,245280,24977.0
6039,Mickey Blue Eyes (1999),"['mafia', 'comedy', 'mob', 'gangsters', 'romantic', 'comedy', 'funny', 'chick', 'flick', 'family', 'original', 'predictable']",2805,130121,10154.0
6040,Micki + Maude (1984),"['comedy', 'doctors', 'divorce', 'nudity', '(rear)', 'original', 'funny', 'nudity', '(topless', '-', 'notable)', 'chase', 'romantic', 'supernatural']",7220,87718,42094.0
6041,Micmacs (Micmacs à tire-larigot) (2009),"['french', 'original', 'quirky', 'visually', 'appealing', 'whimsical', 'paris', 'visually', 'stunning', 'storytelling', 'visual', 'imagination']",76173,1149361,27936.0
6042,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),"['amazing', 'cinematography', 'beautifully', 'filmed', 'narrated', 'documentary', 'nature', 'french', 'photography', 'stunning', 'intimate', 'cinematography']",1111,117040,9305.0
6043,Middle Men (2010),"['internet', 'pornography', 'very', 'interesting', 'corruption', 'true', 'story', 'crime', 'twists', '&', 'turns', 'business', 'greed', 'based', 'on', 'true', 'story']",80727,1251757,38842.0
6044,Midnight (1939),"['screwball', 'comedy', 'screwball', 'farce', 'paris', 'criterion', 'witty', '1930s', 'idealism', 'movielens', 'top', 'pick', 'great']",7578,31647,31993.0
6045,"Midnight Clear, A (1992)","['world', 'war', 'ii', 'wwii', 'war', 'best', 'war', 'films', 'powerful', 'ending', 'wartime', 'innocence', 'lost', 'drama', 'germany', 'german']",7025,102443,23908.0
6046,Midnight Cowboy (1969),"['oscar', '(best', 'picture)', 'loneliness', 'new', 'york', 'city', 'unlikely', 'friendships', 'friendship', 'dreams', 'oscar', '(best', 'directing)', 'downbeat', 'poignant', 'new', 'york']",1952,64665,3116.0
6047,Midnight Dancers (Sibak) (1994),"['gay', 'working', 'class', 'glbt', 'original', 'androids', 'judaism', 'nudity', '(topless', '-', 'notable)', 'life', 'philosophy', 'bollywood', 'mentor']",794,111180,183955.0
6048,Midnight Express (1978),"['prison', 'based', 'on', 'true', 'story', 'prison', 'escape', 'based', 'on', 'book', 'dramatic', 'true', 'story', 'brutality', 'grim', 'based', 'on', 'a', 'book', 'great', 'acting']",3498,77928,11327.0
6049,Midnight Madness (1980),"['fun', 'movie', 'treasure', 'hunt', 'silly', 'fun', 'goofy', 'nostalgic', 'nerds', 'revenge', 'college', 'cheesy']",4335,81159,17971.0
6050,"Midnight Meat Train, The (2008)","['horror', 'splatter', 'serial', 'killer', 'gore', 'gory', 'bloody', 'brutality', 'original', 'weird', 'slasher']",60941,805570,10185.0
6051,Midnight Run (1988),"['hit', 'men', 'excellent', 'script', 'comedy', 'chase', 'quotable', 'fast', 'paced', 'mob', 'mafia', 'buddy', 'movie', 'fun']",3104,95631,9013.0
6052,Midnight in Paris (2011),"['paris', 'romantic', 'writers', 'nostalgic', 'relationships', 'love', 'whimsical', 'literature', 'original', 'intellectual']",86882,1605783,59436.0
6053,Midnight in the Garden of Good and Evil (1997),"['based', 'on', 'a', 'book', 'adapted', 'from:book', 'based', 'on', 'book', 'book', 'murder', 'books', 'eccentricity', 'murder', 'mystery', 'gay', 'character', 'book', 'was', 'better']",1711,119668,8197.0
6054,"Midsummer Night's Dream, A (1935)","['shakespeare', '1930s', 'based', 'on', 'a', 'play', 'gangsters', 'criterion', 'adaptation', 'original', 'fantasy', 'stylized', 'oscar', '(best', 'actress)']",7057,26714,19075.0
6055,"Midsummer Night's Sex Comedy, A (1982)","['relationships', 'adultery', 'original', 'existentialism', 'light', 'witty', 'dialogue', 'farce', 'infidelity', 'screwball']",6100,84329,8288.0
6056,Midway (1976),"['world', 'war', 'ii', 'wwii', 'interracial', 'romance', 'historical', 'best', 'war', 'films', 'wartime', 'history', 'us', 'history', 'factual', 'war']",4916,74899,11422.0
6057,Mifune's Last Song (Mifunes sidste sang) (1999),"['loneliness', 'original', 'melancholic', 'independent', 'film', 'good', 'soundtrack', 'allegory', 'prostitution', 'feel-good', 'weird', 'great']",3320,164756,139.0
6058,Mighty Aphrodite (1995),"['adoption', 'oscar', '(best', 'supporting', 'actress)', 'oscar', '(best', 'actress)', 'oscar', '(best', 'actor)', 'oscar', 'great', 'acting', 'original', 'pornography', 'prostitution', 'new', 'york']",52,113819,11448.0
6059,"Mighty Ducks, The (1992)","['sports', 'kids', 'underdog', 'fun', 'movie', 'inspirational', 'golf', 'football', 'fun', 'mentor', 'feel-good']",2082,104868,10414.0
6060,"Mighty Heart, A (2007)","['world', 'politics', 'nudity', '(topless', '-', 'notable)', 'islam', 'kidnapping', 'true', 'story', 'journalism', 'oscar', '(best', 'actress)', 'tragedy', 'politics', 'emotional']",53921,829459,1988.0
6061,Mighty Joe Young (1949),"['stop', 'motion', 'lions', 'stop-motion', 'original', 'special', 'effects', 'africa', 'animals', 'jungle', 'story', 'childhood']",2430,41650,39314.0
6062,Mighty Joe Young (1998),"['special', 'effects', 'jungle', 'family', 'big', 'budget', 'dynamic', 'cgi', 'action', 'adventure', 'remake', 'good', 'original', 'animals']",2429,120751,9822.0
6063,Mighty Morphin Power Rangers: The Movie (1995),"['based', 'on', 'a', 'tv', 'show', 'ninja', 'original', 'mentor', 'superheroes', 'franchise', 'special', 'effects', 'fight', 'scenes', 'predictable', 'family']",181,113820,9070.0
6064,Mighty Peking Man (a.k.a. Goliathon) (Xing xing wang) (1977),"['snakes', 'grindhouse', 'so', 'bad', ""it's"", 'funny', 'pornography', 'melancholic', 'camp', 'harsh', 'campy', 'jungle', 'cult', 'film']",2602,76164,42230.0
6065,"Mighty Quinn, The (1989)","['murder', 'mystery', 'hip', 'hop', 'police', 'mystery', 'great', 'police', 'corruption', 'murder', 'police', 'investigation', 'original', 'fun', 'movie']",4206,97880,31004.0
6066,"Mighty Wind, A (2003)","['musicians', 'mockumentary', 'satire', 'music', 'music', 'business', 'affectionate', 'original', 'fake', 'documentary', 'humorous', 'quirky']",6296,310281,13370.0
6067,"Mighty, The (1998)","['disability', 'friendship', 'unlikely', 'friendships', 'touching', 'bullying', 'mentor', 'sentimental', 'childhood', 'feel-good', 'heartwarming']",2310,119670,9821.0
6068,Mike's Murder (1984),"['neo-noir', 'drugs', 'gangsters', 'murder', 'original', 'dialogue', 'los', 'angeles', 'erotic', 'crude', 'humor', 'sexy']",2945,87722,31043.0
6069,Mike's New Car (2002),"['short', 'pixar', 'animation', 'too', 'short', 'animation', 'pixar', 'cars', 'funny', 'computer', 'animation', 'witty', 'animated']",88345,323250,13931.0
6070,Milagro Beanfield War (1988),"['small', 'town', 'feel-good', 'feel', 'good', 'movie', 'mentor', 'good', 'whimsical', 'great', 'movie', 'original', 'great', 'good', 'soundtrack']",4523,95638,13482.0
6071,Mildred Pierce (1945),"['oscar', '(best', 'actress)', 'mother', 'daughter', 'relationship', 'murder', 'oscar', '(best', 'supporting', 'actress)', 'adapted', 'from:book', 'film', 'noir', 'rags', 'to', 'riches', 'murder', 'mystery', 'talky', 'dramatic']",2612,37913,3309.0
6072,Mildred Pierce (2011),"['original', 'great', 'acting', 'dramatic', 'drama', 'complex', 'oscar', '(best', 'actress)', 'great', 'ending', '1930s', 'great', 'movie', 'depression']",86487,1492030,202241.0
6073,Milk (2008),"['glbt', 'gay', 'biographical', 'gay', 'character', 'homosexuality', 'biopic', 'san', 'francisco', 'politics', 'queer', 'homophobia']",63876,1013753,10139.0
6074,Milk Money (1994),"['single', 'father', 'kids', 'and', 'family', 'kids', 'happy', 'ending', 'feel-good', 'prostitution', 'children', 'family', 'comedy', 'childhood']",276,110516,8986.0
6075,Mille bolle blu (1993),"['rome', 'off-beat', 'comedy', 'talky', 'gypsy', 'accent', 'tokyo', 'so', 'bad', ""it's"", 'funny', 'pornography', 'original', 'movielens', 'top', 'pick', 'independent', 'film']",856,107575,145925.0
6076,Millennium (1989),"['time', 'travel', 'sci-fi', 'scifi', 'sci', 'fi', 'science', 'fiction', 'original', 'future', 'camp', 'bad', 'acting', 'special', 'effects']",4625,97883,4296.0
6077,Millennium Actress (Sennen joyû) (2001),"['japan', 'anime', 'tokyo', 'criterion', 'original', 'chase', 'history', 'passionate', 'life', 'japanese']",6713,291350,33320.0
6078,Miller's Crossing (1990),"['coen', 'bros', 'organized', 'crime', 'gangster', 'mafia', 'gangsters', 'mob', 'hit', 'men', 'crime', 'neo-noir', 'stylized']",1245,100150,379.0
6079,Million Dollar Arm (2014),"['sports', 'baseball', 'indians', 'feel-good', 'feel', 'good', 'movie', 'based', 'on', 'true', 'story', 'rags', 'to', 'riches', 'mentor', 'india', 'inspiring']",111795,1647668,198185.0
6080,Million Dollar Baby (2004),"['oscar', '(best', 'directing)', 'oscar', '(best', 'picture)', 'oscar', '(best', 'supporting', 'actor)', 'imdb', 'top', '250', 'dark', 'hero', 'great', 'acting', 'oscar', '(best', 'actress)', 'dramatic', 'father', 'daughter', 'relationship', 'emotional']",30707,405159,70.0
6081,"Million Dollar Duck, The (a.k.a. $1,000,000 Duck) (1971)","['greed', 'family', 'animals', 'chase', 'goofy', 'animation', 'disney', 'fun', 'movie', 'original', 'silly']",2031,66728,22777.0
6082,"Million Dollar Hotel, The (2001)","['weird', 'good', 'soundtrack', 'amazing', 'photography', 'surreal', 'original', 'independent', 'film', 'existentialism', 'life', 'philosophy', 'cinematography', 'melancholic']",4146,120753,318.0
6083,"Million Ways to Die in the West, A (2014)","['comedy', 'humorous', 'parody', 'humor', 'gunfight', 'hilarious', 'funny', 'very', 'funny', 'crude', 'humor', 'original']",111743,2557490,188161.0
6084,Millions (2004),"['heartwarming', 'greed', 'children', 'feel-good', 'whimsical', 'money', 'imagination', 'fantasy', 'british', 'childhood']",27790,366777,13373.0
6085,Mimic (1997),"['mutants', 'horror', 'sci-fi', 'splatter', 'original', 'mentor', 'suspense', 'genetics', 'first', 'contact', 'monster']",1603,119675,4961.0
6086,Mind Game (2004),"['japan', 'anime', 'surreal', 'tokyo', 'weird', 'criterion', 'imagination', 'psychedelic', 'masterpiece', 'art']",47404,452039,21712.0
6087,Mindhunters (2004),"['twists', '&', 'turns', 'serial', 'killer', 'twist', 'ending', 'suspense', 'suspenseful', 'plot', 'holes', 'twist', 'surprise', 'ending', 'thriller', 'plot', 'twist']",8369,297284,16617.0
6088,Mindwalk (1990),"['intellectual', 'cerebral', 'existentialism', 'philosophical', 'philosophy', 'dialogue', 'driven', 'original', 'metaphysics', 'complex', 'science']",7002,100151,48745.0
6089,Ministry of Fear (1944),"['espionage', 'criterion', 'surveillance', 'spying', 'wartime', 'black', 'and', 'white', 'noir', 'hitchcock', 'spy', 'nazis']",25904,37075,21451.0
6090,Minnie and Moskowitz (1971),"['melancholic', 'loneliness', 'love', 'story', 'relationships', 'intimate', 'passionate', 'love', 'grindhouse', 'original', 'criterion']",3283,67433,24349.0
6091,Minority Report (2002),"['future', 'futuristic', 'science', 'fiction', 'crime', 'sci-fi', 'technology', 'time', 'loop', 'scifi', 'spielberg', 'dystopia']",5445,181689,180.0
6092,"Minus Man, The (1999)","['serial', 'killer', 'psychological', 'original', 'independent', 'film', 'complex', 'very', 'interesting', 'psychology', 'suspense', 'interesting', 'small', 'town']",2844,151582,21719.0
6093,Miracle (2004),"['sports', 'olympics', 'inspirational', 'based', 'on', 'a', 'true', 'story', 'based', 'on', 'true', 'story', 'mentor', 'inspiring', 'feel-good', 'true', 'story', 'feel', 'good', 'movie']",7263,349825,14292.0
6094,Miracle Mile (1989),"['end', 'of', 'the', 'world', 'sci-fi', 'nuclear', 'war', 'natural', 'disaster', 'apocalypse', 'suspenseful', 'weird', 'original', 'antarctica', 'suspense']",4626,97889,24739.0
6095,"Miracle Worker, The (1962)","['oscar', '(best', 'actress)', 'true', 'story', 'blindness', 'afi', '100', 'dramatic', 'oscar', '(best', 'directing)', 'oscar', '(best', 'supporting', 'actress)', 'based', 'on', 'a', 'play', 'oscar', 'winner', 'mentor']",7619,56241,1162.0
6096,Miracle at St. Anna (2008),"['war', 'original', 'powerful', 'ending', 'fascism', 'military', 'stereotypes', 'war', 'movie', 'world', 'war', 'ii', 'best', 'war', 'films', 'storytelling']",61991,1046997,12412.0
6097,"Miracle of Morgan's Creek, The (1944)","['screwball', 'comedy', 'screwball', 'sweet', 'criterion', 'comedy', 'farce', 'wartime', 'light', 'affectionate', 'sacrifice']",25905,37077,42879.0
6098,Miracle on 34th Street (1947),"['christmas', 'holiday', 'classic', 'single', 'father', 'children', 'heartwarming', 'childhood', 'sentimental', 'new', 'york', 'good']",2398,39628,11881.0
6099,Miracle on 34th Street (1994),"['remake', 'holiday', 'christmas', 'original', 'family', 'good', 'classic', 'greed', 'sentimental', 'remade']",277,110527,10510.0
6100,"Mirror Crack'd, The (1980)","['murder', 'mystery', 'murder', 'adaptation', 'mystery', 'original', 'silly', 'fun', 'adapted', 'from:book', 'based', 'on', 'a', 'book', 'detective', 'sexy']",4177,81163,6028.0
6101,"Mirror Has Two Faces, The (1996)","['romantic', 'comedy', 'romantic', 'love', 'story', 'chick', 'flick', 'girlie', 'movie', 'relationships', 'romance', 'sweet', 'happy', 'ending', 'destiny']",1353,117057,25189.0
6102,Mirror Mirror (2012),"['fairy', 'tale', 'fairy', 'tales', 'magic', 'original', 'silly', 'visuals', 'light', 'adapted', 'from:book', 'girlie', 'movie', 'fantasy']",94015,1667353,62764.0
6103,"Mirror, The (Zerkalo) (1975)","['meditative', 'enigmatic', 'surreal', 'russian', 'reflective', 'dreamlike', 'criterion', 'downbeat', 'intimate', 'cinematography']",3415,72443,1396.0
6104,MirrorMask (2005),"['author:neil', 'gaiman', 'fantasy', 'world', 'imagination', 'dark', 'fantasy', 'fantasy', 'visual', 'visually', 'appealing', 'visually', 'stunning', 'fairy', 'tale', 'artistic']",37857,366780,14517.0
6105,Mirrors (2008),"['amy', 'smart', 'horror', 'supernatural', 'demons', 'creepy', 'bad', 'ending', 'splatter', 'scary', 'original', 'great', 'ending']",61262,790686,13515.0
6106,Misery (1990),"[""writer's"", 'life', 'suspenseful', 'tense', 'adapted', 'from:book', 'based', 'on', 'book', 'based', 'on', 'a', 'book', 'oscar', '(best', 'actress)', 'horror', 'suspense', 'obsession']",3499,100157,1700.0
6107,"Misfits, The (1961)","['bittersweet', 'downbeat', 'intimate', 'innocence', 'lost', 'gunfight', 'loneliness', 'character', 'study', 'melancholy', 'poignant', 'powerful', 'ending']",4428,55184,11536.0
6108,Miss Congeniality (2000),"['beauty', 'pageant', 'comedy', 'chick', 'flick', 'girlie', 'movie', 'romantic', 'comedy', 'funny', 'fun', 'movie', 'police', 'investigation', 'silly', 'fun', 'silly']",4025,212346,1493.0
6109,Miss Congeniality 2: Armed and Fabulous (2005),"['sequels', 'girlie', 'movie', 'chick', 'flick', 'good', 'sequel', 'las', 'vegas', 'crappy', 'sequel', 'beauty', 'pageant', 'romantic', 'comedy', 'sequel', 'comedy']",32296,385307,10040.0
